종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"071280","로체시스템즈","KOSDAQ","반도체","5590","-80","-1.41","85508010770"
"038060","루멘스","KOSDAQ","반도체","1425","20","1.42","68546873325"
"085370","루트로닉","KOSDAQ","의료·정밀기기","28500","-100","-0.35","748982850000"
"08537M","루트로닉3우C","KOSDAQ","의료·정밀기기","39050","50","0.13","10553535850"
"060240","룽투코리아","KOSDAQ","디지털컨텐츠","8680","-350","-3.88","220726185120"
"058470","리노공업","KOSDAQ","반도체","181400","-1700","-0.93","2764965918000"
"039980","리노스","KOSDAQ","유통","1265","-15","-1.17","57827698940"
"019570","리더스 기술투자","KOSDAQ","금융","527","0","0.00","68533030954"
"016100","리더스코스메틱","KOSDAQ","화학","3485","85","2.50","66566615590"
"012700","리드코프","KOSDAQ","유통","9220","0","0.00","243833364700"
"302550","리메드","KOSDAQ","의료·정밀기기","22200","-300","-1.33","136033075200"
"377450","리파인","KOSDAQ","기타서비스","13800","450","3.37","239154000000"
"277070","린드먼아시아","KOSDAQ","금융","5590","50","0.90","76538280000"
"042500","링네트","KOSDAQ","컴퓨터서비스","6230","0","0.00","95673349940"
"219420","링크제니시스","KOSDAQ","소프트웨어","8220","-90","-1.08","94279347540"
"195500","마니커에프앤지","KOSDAQ","음식료·담배","5810","130","2.29","92541680000"
"222810","마이더스AI","KOSDAQ","소프트웨어","1265","-35","-2.69","41471996555"
"305090","마이크로디지탈","KOSDAQ","의료·정밀기기","13850","100","0.73","100573160000"
"098120","마이크로컨텍솔","KOSDAQ","반도체","12350","100","0.82","102662660100"
"147760","마이크로프랜드","KOSDAQ","의료·정밀기기","6350","-80","-1.24","68706149100"
"377480","마인즈랩","KOSDAQ","소프트웨어","21700","700","3.33","131918813600"
"038290","마크로젠","KOSDAQ","기타서비스","28250","-100","-0.35","306269550000"
"220630","맘스터치","KOSDAQ","유통","6470","0","0.00","658759425570"
"267980","매일유업","KOSDAQ","음식료·담배","70300","-1000","-1.40","551407751400"
"005990","매일홀딩스","KOSDAQ","음식료·담배","11250","750","7.14","154330920000"
"127160","매직마이크로","KOSDAQ","반도체","282","0","0.00","24427827282"
"093520","매커스","KOSDAQ","유통","10700","50","0.47","172945084400"
"377030","맥스트","KOSDAQ","소프트웨어","22400","-2350","-9.49","191598198400"
"100590","머큐리","KOSDAQ","일반전기전자","7760","-90","-1.15","115016717920"
"067280","멀티캠퍼스","KOSDAQ","디지털컨텐츠","44600","750","1.71","264334343400"
"072870","메가스터디","KOSDAQ","출판·매체복제","12450","-300","-2.35","148415939550"
"215200","메가스터디교육","KOSDAQ","기타서비스","97100","-3300","-3.29","1151788548000"
"133750","메가엠디","KOSDAQ","기타서비스","3725","-80","-2.10","87191361825"
"235980","메드팩토","KOSDAQ","기타서비스","32000","-1300","-3.90","671492864000"
"041920","메디아나","KOSDAQ","의료·정밀기기","6400","-80","-1.23","102400000000"
"014100","메디앙스","KOSDAQ","화학","6200","0","0.00","73160000000"
"054180","메디콕스","KOSDAQ","운송장비·부품","788","-5","-0.63","75873486988"
"086900","메디톡스","KOSDAQ","제약","134300","2200","1.67","840916495400"
"078160","메디포스트","KOSDAQ","제약","23350","-50","-0.21","379768929900"
"065650","메디프론","KOSDAQ","유통","2485","-25","-1.00","108385658115"
"021880","메이슨캐피탈","KOSDAQ","금융","836","-75","-8.23","126390165088"
"140410","메지온","KOSDAQ","기타서비스","21350","-300","-1.39","190314028100"
"241770","메카로","KOSDAQ","반도체","13150","0","0.00","134033216000"
"059210","메타바이오메드","KOSDAQ","제약","2995","-35","-1.16","71467741245"
"058110","멕아이씨에스","KOSDAQ","의료·정밀기기","6620","-220","-3.22","106254508600"
"096640","멜파스","KOSDAQ","IT부품","1310","-65","-4.73","49709567850"
"257370","명성티엔에스","KOSDAQ","IT부품","9210","0","0.00","71157896760"
"080420","모다이노칩","KOSDAQ","IT부품","3815","-25","-0.65","304137987930"
"080160","모두투어","KOSDAQ","기타서비스","23250","-350","-1.48","439425000000"
"100030","모바일리더","KOSDAQ","소프트웨어","21200","-550","-2.53","69614736800"
"087260","모바일어플라이언스","KOSDAQ","소프트웨어","3985","25","0.63","129362847310"
"101330","모베이스","KOSDAQ","IT부품","3680","10","0.27","88166131840"
"012860","모베이스전자","KOSDAQ","운송장비·부품","1930","-25","-1.28","136560386610"
"348030","모비릭스","KOSDAQ","디지털컨텐츠","17650","-350","-1.94","169507070000"
"250060","모비스","KOSDAQ","소프트웨어","2240","-60","-2.61","72063743360"
"288980","모아데이타","KOSDAQ","소프트웨어","14500","50","0.35","77735544000"
"033200","모아텍","KOSDAQ","IT부품","6660","-120","-1.77","95445692100"
"118990","모트렉스","KOSDAQ","운송장비·부품","5950","0","0.00","245563491250"
"006920","모헨즈","KOSDAQ","비금속","5760","-20","-0.35","62899200000"
"001810","무림SP","KOSDAQ","종이·목재","4115","-25","-0.60","91095812500"
"279600","미디어젠","KOSDAQ","소프트웨어","11750","-350","-2.89","55046176750"
"095500","미래나노텍","KOSDAQ","IT부품","8270","10","0.12","256452691730"
"218150","미래생명자원","KOSDAQ","음식료·담배","10200","50","0.49","201568942200"
"353490","미래에셋대우스팩 5호","KOSDAQ","금융","2240","30","1.36","11334400000"
"328380","미래에셋대우스팩3호","KOSDAQ","금융","2600","10","0.39","16853200000"
"100790","미래에셋벤처투자","KOSDAQ","금융","9080","-100","-1.09","440201677880"
"412930","미래에셋비전스팩1호","KOSDAQ","금융","2330","35","1.53","14390080000"
"049950","미래컴퍼니","KOSDAQ","기계·장비","25250","-400","-1.56","216817205000"
"207760","미스터블루","KOSDAQ","디지털컨텐츠","8330","-60","-0.72","206264419550"
"059090","미코","KOSDAQ","반도체","11200","-150","-1.32","374267913600"
"214610","미코바이오메드","KOSDAQ","의료·정밀기기","7640","-50","-0.65","139787299880"
"201490","미투온","KOSDAQ","디지털컨텐츠","5980","-140","-2.29","186921464600"
"950190","미투젠","KOSDAQ","출판·매체복제","20100","-500","-2.43","272955829200"
"214180","민앤지","KOSDAQ","소프트웨어","18200","-100","-0.55","241280767000"
"206640","바디텍메드","KOSDAQ","제약","15500","0","0.00","364041680000"
"018700","바른손","KOSDAQ","유통","4090","-125","-2.97","143639806130"
"035620","바른손이앤에이","KOSDAQ","오락·문화","1450","5","0.35","107937528750"
"064520","바른전자","KOSDAQ","반도체","9450","0","0.00","79083714150"
"053030","바이넥스","KOSDAQ","제약","16050","50","0.31","509764820400"
"301300","바이브컴퍼니","KOSDAQ","소프트웨어","43500","-1600","-3.55","242737830000"
"064550","바이오니아","KOSDAQ","제약","30700","-700","-2.23","792375933700"
"314930","바이오다인","KOSDAQ","의료·정밀기기","28100","100","0.36","173326279500"
"208710","바이오로그디바이스","KOSDAQ","IT부품","1625","-55","-3.27","67326044500"
"142760","바이오리더스","KOSDAQ","기타서비스","8310","-210","-2.46","261337841070"
"086820","바이오솔루션","KOSDAQ","제약","15650","-550","-3.40","127444616900"
"038460","바이오스마트","KOSDAQ","정보기기","5020","-10","-0.20","100840756000"
"251120","바이오에프디엔씨","KOSDAQ","제약","26450","6100","29.98","230001265000"
"086040","바이오톡스텍","KOSDAQ","기타서비스","7960","-130","-1.61","116750299080"
"099430","바이오플러스","KOSDAQ","제약","28950","-700","-2.36","415824135600"
"032980","바이온","KOSDAQ","유통","811","0","0.00","54256530147"
"222160","바이옵트로","KOSDAQ","기계·장비","9340","110","1.19","76063708440"
"308080","바이젠셀","KOSDAQ","제약","23800","-550","-2.26","226172114000"
"043150","바텍","KOSDAQ","의료·정밀기기","42500","400","0.95","631305880000"
"323990","박셀바이오","KOSDAQ","기타서비스","41650","-1500","-3.48","634037950000"
"267790","배럴","KOSDAQ","섬유·의류","11300","100","0.89","89106150000"
"046310","백금T&A","KOSDAQ","통신장비","4000","-25","-0.62","65674564000"
"066410","버킷스튜디오","KOSDAQ","디지털컨텐츠","3165","-115","-3.51","199506135810"
"206400","베노홀딩스","KOSDAQ","소프트웨어","4695","265","5.98","134821380555"
"019010","베뉴지","KOSDAQ","유통","2465","-25","-1.00","118813000000"
"177350","베셀","KOSDAQ","반도체","5460","190","3.61","64547486640"
"299910","베스파","KOSDAQ","디지털컨텐츠","3165","0","0.00","25974889140"
"225530","보광산업","KOSDAQ","비금속","7780","80","1.04","282715296060"
"250000","보라티알","KOSDAQ","유통","15600","150","0.97","105311434800"
"006910","보성파워텍","KOSDAQ","금속","6970","-530","-7.07","342434873280"
"226340","본느","KOSDAQ","화학","2725","5","0.18","83656399100"
"014470","부방","KOSDAQ","금융","3075","60","1.99","184660699500"
"008470","부스타","KOSDAQ","금속","5800","10","0.17","48747840000"
"338220","뷰노","KOSDAQ","소프트웨어","10650","-100","-0.93","119798186400"
"100120","뷰웍스","KOSDAQ","의료·정밀기기","40800","-900","-2.16","408076092000"
"337930","브랜드엑스코퍼레이션","KOSDAQ","인터넷","8980","-130","-1.43","265560295680"
"099390","브레인즈컴퍼니","KOSDAQ","소프트웨어","27800","250","0.91","114641528800"
"064480","브리지텍","KOSDAQ","컴퓨터서비스","5960","-10","-0.17","71236900000"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","제약","12550","-200","-1.57","248570633750"
"365900","브이씨","KOSDAQ","기타제조","15200","250","1.67","109976560000"
"251630","브이원텍","KOSDAQ","기계·장비","10650","-300","-2.74","160288677000"
"018290","브이티지엠피","KOSDAQ","일반전기전자","7170","-20","-0.28","247249512810"
"044480","블루베리 NFT","KOSDAQ","화학","2830","-130","-4.39","91533466230"
"033560","블루콤","KOSDAQ","IT부품","10850","50","0.46","185535000000"
"369370","블리츠웨이","KOSDAQ","기타제조","5460","-160","-2.85","214136673660"
"126340","비나텍","KOSDAQ","IT부품","39900","-800","-1.97","218183653800"
"121800","비덴트","KOSDAQ","통신장비","16200","-550","-3.28","831400151400"
"148140","비디아이","KOSDAQ","기계·장비","640","0","0.00","27653546880"
"082800","비보존 헬스케어","KOSDAQ","반도체","1090","-20","-1.80","255106463430"
"318410","비비씨","KOSDAQ","기타제조","13300","-200","-1.48","73884731900"
"146320","비씨엔씨","KOSDAQ","반도체","21400","200","0.94","264673552200"
"200780","비씨월드제약","KOSDAQ","제약","12350","-250","-1.98","109820942400"
"141000","비아트론","KOSDAQ","반도체","10950","200","1.86","132656074500"
"090460","비에이치","KOSDAQ","IT부품","28150","-200","-0.71","955057886400"
"083650","비에이치아이","KOSDAQ","기계·장비","6030","-110","-1.79","156780000000"
"086670","비엠티","KOSDAQ","기계·장비","12950","100","0.78","105497550550"
"335890","비올","KOSDAQ","의료·정밀기기","2650","10","0.38","151642908350"
"138580","비즈니스온","KOSDAQ","소프트웨어","11250","0","0.00","253756833750"
"082920","비츠로셀","KOSDAQ","IT부품","13200","-150","-1.12","284316806400"
"054220","비츠로시스","KOSDAQ","일반전기전자","5670","0","0.00","142662155580"
"042370","비츠로테크","KOSDAQ","금융","9590","-50","-0.52","251258239750"
"050090","비케이홀딩스","KOSDAQ","IT부품","792","-28","-3.41","62678042064"
"307870","비투엔","KOSDAQ","소프트웨어","3200","0","0.00","96579840000"
"357880","비트나인","KOSDAQ","소프트웨어","15800","-100","-0.63","163592504800"
"032850","비트컴퓨터","KOSDAQ","소프트웨어","9310","-90","-0.96","154762857830"
"238200","비피도","KOSDAQ","음식료·담배","8740","-70","-0.79","71493200000"
"093190","빅솔론","KOSDAQ","정보기기","7060","-60","-0.84","135826669300"
"065450","빅텍","KOSDAQ","의료·정밀기기","6990","-70","-0.99","200283072000"
"072950","빛샘전자","KOSDAQ","반도체","7930","-210","-2.58","49410711870"
"143240","사람인에이치알","KOSDAQ","인터넷","39400","-200","-0.51","459374962200"
"100090","삼강엠앤티","KOSDAQ","금속","20650","350","1.72","765633276800"
"122350","삼기","KOSDAQ","운송장비·부품","4190","-45","-1.06","160642203320"
"014970","삼륭물산","KOSDAQ","종이·목재","6470","90","1.41","97858750000"
"018310","삼목에스폼","KOSDAQ","금속","29350","300","1.03","431445000000"
"053700","삼보모터스","KOSDAQ","운송장비·부품","5440","-80","-1.45","102401994240"
"009620","삼보산업","KOSDAQ","금속","1535","-35","-2.23","69467286135"
"023600","삼보판지","KOSDAQ","종이·목재","13750","250","1.85","222337500000"
"380320","삼성머스트스팩5호","KOSDAQ","금융","4560","-65","-1.41","21933600000"
"377630","삼성스팩4호","KOSDAQ","금융","5470","-450","-7.60","21989400000"
"009300","삼아제약","KOSDAQ","제약","18750","-250","-1.32","119437500000"
"225190","삼양옵틱스","KOSDAQ","의료·정밀기기","13900","100","0.72","140666610000"
"361670","삼영에스앤씨","KOSDAQ","일반전기전자","9590","-170","-1.74","54352840220"
"054540","삼영엠텍","KOSDAQ","금속","5380","-170","-3.06","69940000000"
"065570","삼영이엔씨","KOSDAQ","통신장비","6400","-290","-4.33","69081664000"
"032280","삼일","KOSDAQ","운송","2765","-15","-0.54","44830576350"
"002290","삼일기업공사","KOSDAQ","건설","4780","-420","-8.08","59272000000"
"037460","삼지전자","KOSDAQ","통신장비","12350","-50","-0.40","201533746700"
"032750","삼진","KOSDAQ","일반전기전자","8240","-100","-1.20","59328000000"
"054090","삼진엘앤디","KOSDAQ","IT부품","3010","-35","-1.15","75127288320"
"000250","삼천당제약","KOSDAQ","제약","40350","550","1.38","918690454350"
"024950","삼천리자전거","KOSDAQ","유통","10850","-350","-3.13","144018310450"
"038500","삼표시멘트","KOSDAQ","비금속","5260","30","0.57","567639769560"
"017480","삼현철강","KOSDAQ","금속","7140","-110","-1.52","112118634600"
"046390","삼화네트웍스","KOSDAQ","오락·문화","5280","-270","-4.86","227953086240"
"027580","상보","KOSDAQ","화학","1975","-20","-1.00","116883026025"
"038540","상상인","KOSDAQ","컴퓨터서비스","11200","-100","-0.88","619677105600"
"101000","상상인인더스트리","KOSDAQ","기계·장비","952","-16","-1.65","68306753984"
"091580","상신이디피","KOSDAQ","IT부품","16500","-700","-4.07","223487517000"
"263810","상신전자","KOSDAQ","일반전기전자","4480","175","4.07","63816336640"
"089980","상아프론테크","KOSDAQ","화학","39100","-1300","-3.22","625171346700"
"042940","상지카일룸","KOSDAQ","건설","1115","-15","-1.33","103163120470"
"042600","새로닉스","KOSDAQ","IT부품","27350","200","0.74","339784748900"
"252990","샘씨엔에스","KOSDAQ","반도체","6290","-50","-0.79","315467691340"
"294630","서남","KOSDAQ","일반전기전자","2970","5","0.17","63525805200"
"038070","서린바이오","KOSDAQ","유통","15950","-350","-2.15","135585782200"
"006730","서부T&D","KOSDAQ","숙박·음식","10300","-150","-1.44","622116961500"
"079650","서산","KOSDAQ","비금속","2805","-25","-0.88","56100000000"
"100660","서암기계공업","KOSDAQ","기계·장비","5880","160","2.80","74088000000"
"019770","서연탑메탈","KOSDAQ","기계·장비","5060","-110","-2.13","58949000000"
"043710","서울리거","KOSDAQ","유통","1500","-25","-1.64","58686463500"
"092190","서울바이오시스","KOSDAQ","IT부품","9130","-190","-2.04","348981951890"
"046890","서울반도체","KOSDAQ","반도체","13750","-100","-0.72","801699250000"
"063170","서울옥션","KOSDAQ","유통","23500","-500","-2.08","417695274500"
"027040","서울전자통신","KOSDAQ","유통","860","20","2.38","59846408420"
"018680","서울제약","KOSDAQ","제약","6330","-90","-1.40","53960230590"
"093920","서원인텍","KOSDAQ","IT부품","6570","-40","-0.61","122202000000"
"189860","서전기전","KOSDAQ","일반전기전자","9100","-520","-5.41","88258898000"
"178320","서진시스템","KOSDAQ","통신장비","20150","-250","-1.23","378624968150"
"122690","서진오토모티브","KOSDAQ","운송장비·부품","3370","-35","-1.03","65853999020"
"140070","서플러스글로벌","KOSDAQ","유통","5000","25","0.50","184940000000"
"011370","서한","KOSDAQ","건설","1710","20","1.18","172530219150"
"065710","서호전기","KOSDAQ","일반전기전자","21300","-150","-0.70","109695000000"
"035890","서희건설","KOSDAQ","건설","1830","-20","-1.08","420549476310"
"357550","석경에이티","KOSDAQ","화학","16000","-250","-1.54","87280000000"
"003100","선광","KOSDAQ","운송","73000","1100","1.53","481800000000"
"171090","선익시스템","KOSDAQ","반도체","20200","-500","-2.42","185938495200"
"086710","선진뷰티사이언스","KOSDAQ","화학","8700","120","1.40","106168536000"
"014620","성광벤드","KOSDAQ","금속","10000","410","4.28","286000000000"
"037350","성도이엔지","KOSDAQ","기타서비스","5880","180","3.16","90963600000"
"081580","성우전자","KOSDAQ","IT부품","3480","-75","-2.11","53968337640"
"045300","성우테크론","KOSDAQ","반도체","5860","-130","-2.17","57259776980"
"015750","성우하이텍","KOSDAQ","운송장비·부품","4970","-70","-1.39","397600000000"
"080470","성창오토텍","KOSDAQ","운송장비·부품","8060","-60","-0.74","58838000000"
"043260","성호전자","KOSDAQ","IT부품","1580","0","0.00","84380506720"
"148150","세경하이테크","KOSDAQ","일반전기전자","23150","-50","-0.22","272806105150"
"053060","세동","KOSDAQ","운송장비·부품","1275","-15","-1.16","22260233925"
"340440","세림B&G","KOSDAQ","화학","2330","-10","-0.43","63814888120"
"017510","세명전기","KOSDAQ","금속","4430","0","0.00","67539780000"
"011560","세보엠이씨","KOSDAQ","건설","6940","-80","-1.14","73078200000"
"396300","세아메카닉스","KOSDAQ","금속","7190","-10","-0.14","190459505000"
"052190","세영디앤씨","KOSDAQ","오락·문화","3005","0","0.00","16022332455"
"100700","세운메디칼","KOSDAQ","제약","3950","-50","-1.25","173010000000"
"024830","세원물산","KOSDAQ","운송장비·부품","6280","0","0.00","52438000000"
"258830","세종메디칼","KOSDAQ","의료·정밀기기","4165","-35","-0.83","169375743425"
"036630","세종텔레콤","KOSDAQ","통신서비스","520","0","0.00","309920000000"
"039310","세중","KOSDAQ","기타서비스","3660","-60","-1.61","66325301220"
"067770","세진티에스","KOSDAQ","IT부품","4505","-65","-1.42","37826651465"
"053450","세코닉스","KOSDAQ","의료·정밀기기","11100","100","0.91","164200113300"
"234340","세틀뱅크","KOSDAQ","소프트웨어","27400","-150","-0.54","259012200000"
"252500","세화피앤씨","KOSDAQ","화학","1890","20","1.07","78409277100"
"347000","센코","KOSDAQ","일반전기전자","15000","-150","-0.99","123768660000"
"331920","셀레믹스","KOSDAQ","제약","10100","-100","-0.98","82457894800"
"049180","셀루메드","KOSDAQ","제약","5830","20","0.34","230908652590"
"299660","셀리드","KOSDAQ","기타서비스","24300","-500","-2.02","236467965600"
"268600","셀리버리","KOSDAQ","기타서비스","26400","-1250","-4.52","457612293600"
"108860","셀바스AI","KOSDAQ","소프트웨어","8390","-180","-2.10","185049378550"
"208370","셀바스헬스케어","KOSDAQ","의료·정밀기기","3250","-50","-1.52","70461833000"
"068760","셀트리온제약","KOSDAQ","제약","87400","-400","-0.46","3290370261800"
"091990","셀트리온헬스케어","KOSDAQ","유통","60100","-600","-0.99","9503393635000"
"060230","소니드","KOSDAQ","IT부품","939","-17","-1.78","92856746586"
"290690","소룩스","KOSDAQ","일반전기전자","11900","-250","-2.06","98256431700"
"053110","소리바다","KOSDAQ","디지털컨텐츠","3960","0","0.00","35403782040"
"950200","소마젠","KOSDAQ","기타서비스","6530","-60","-0.91","124942101090"
"032680","소프트센","KOSDAQ","유통","2870","-155","-5.12","109125966950"
"032685","소프트센우","KOSDAQ","유통","35000","-300","-0.85","4999995000"
"258790","소프트캠프","KOSDAQ","출판·매체복제","2480","-55","-2.17","61978384320"
"066910","손오공","KOSDAQ","유통","2540","-30","-1.17","68316248940"
"043100","솔고바이오","KOSDAQ","의료·정밀기기","821","3","0.37","49883309768"
"154040","솔루에타","KOSDAQ","IT부품","3365","-15","-0.44","46521851840"
"035610","솔본","KOSDAQ","기타서비스","5210","-110","-2.07","142472644370"
"357780","솔브레인","KOSDAQ","화학","239500","-1800","-0.75","1862966557000"
"036830","솔브레인홀딩스","KOSDAQ","기타서비스","28050","-350","-1.23","588041770800"
"304100","솔트룩스","KOSDAQ","소프트웨어","13300","-150","-1.12","135677689000"
"086980","쇼박스","KOSDAQ","오락·문화","6480","190","3.02","405648000000"
"050960","수산아이앤티","KOSDAQ","출판·매체복제","12300","-350","-2.77","83037300000"
"253840","수젠텍","KOSDAQ","의료·정밀기기","11850","-400","-3.27","184159854600"
"236200","슈프리마","KOSDAQ","일반전기전자","26000","-100","-0.38","187025098000"
"317770","슈프리마아이디","KOSDAQ","일반전기전자","18450","0","0.00","56346669000"
"094840","슈프리마에이치큐","KOSDAQ","컴퓨터서비스","7860","-70","-0.88","82308662400"
"192440","슈피겐코리아","KOSDAQ","IT부품","45600","-100","-0.22","283466152800"
"099440","스맥","KOSDAQ","기계·장비","1845","20","1.10","58960853190"
"033790","스카이문스테크놀로지","KOSDAQ","통신장비","829","0","0.00","14190075900"
"131100","스카이이앤엠","KOSDAQ","유통","3090","-35","-1.12","37854443610"
"276040","스코넥","KOSDAQ","디지털컨텐츠","17750","-400","-2.20","214278159750"
"159910","스킨앤스킨","KOSDAQ","반도체","378","11","3.00","133868983122"
"115570","스타플렉스","KOSDAQ","화학","4670","-15","-0.32","37287652360"
"330730","스톤브릿지벤처스","KOSDAQ","금융","7620","-110","-1.42","136236684600"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","87600","-2600","-2.88","2629242606000"
"204630","스튜디오산타클로스","KOSDAQ","오락·문화","12900","50","0.39","126560081100"
"013810","스페코","KOSDAQ","기계·장비","6970","-110","-1.55","102148625900"
"049830","승일","KOSDAQ","금속","12900","0","0.00","79104244800"
"020710","시공테크","KOSDAQ","기타서비스","7830","-50","-0.63","156975605100"
"033170","시그네틱스","KOSDAQ","반도체","2655","15","0.57","227608686945"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","4280","25","0.59","343954359040"
"025320","시노펙스","KOSDAQ","IT부품","2800","-35","-1.23","205080282400"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","96529476232"
"131090","시큐브","KOSDAQ","소프트웨어","1455","-5","-0.34","61110000000"
"139050","시티랩스","KOSDAQ","컴퓨터서비스","710","-8","-1.11","75329954170"
"290520","신도기연","KOSDAQ","기계·장비","17100","750","4.59","137847888000"
"001000","신라섬유","KOSDAQ","유통","2455","50","2.08","59601360700"
"025870","신라에스지","KOSDAQ","유통","15550","250","1.63","62200000000"
"215600","신라젠","KOSDAQ","기타서비스","12100","0","0.00","1244692212500"
"065350","신성델타테크","KOSDAQ","일반전기전자","14800","-150","-1.00","406762430400"
"002800","신신제약","KOSDAQ","제약","6070","-50","-0.82","92084935000"
"323280","신영스팩5호","KOSDAQ","금융","3015","0","0.00","10567575000"
"344050","신영스팩6호","KOSDAQ","금융","2240","-15","-0.67","9643200000"
"017000","신원종합개발","KOSDAQ","건설","10450","-300","-2.79","121930882150"
"012790","신일제약","KOSDAQ","제약","10650","0","0.00","122916591600"
"138070","신진에스엠","KOSDAQ","금속","6630","80","1.22","59485573290"
"226330","신테카바이오","KOSDAQ","출판·매체복제","13300","-150","-1.12","179756362800"
"333050","신한제6호스팩","KOSDAQ","금융","2170","0","0.00","10871700000"
"366330","신한제7호스팩","KOSDAQ","금융","2195","-5","-0.23","9987250000"
"393360","신한제8호스팩","KOSDAQ","금융","2200","20","0.92","16170000000"
"056700","신화인터텍","KOSDAQ","IT부품","3055","-10","-0.33","89007703005"
"187270","신화콘텍","KOSDAQ","IT부품","4850","270","5.90","49197648250"
"243840","신흥에스이씨","KOSDAQ","IT부품","65600","-1400","-2.09","509267822400"
"257720","실리콘투","KOSDAQ","유통","17750","-350","-1.93","177939561000"
"222800","심텍","KOSDAQ","반도체","53700","-1200","-2.19","1710567479100"
"036710","심텍홀딩스","KOSDAQ","IT부품","5750","20","0.35","233815579250"
"160980","싸이맥스","KOSDAQ","반도체","19400","300","1.57","211930314200"
"356890","싸이버원","KOSDAQ","소프트웨어","13300","-250","-1.85","63065009000"
"217330","싸이토젠","KOSDAQ","기타서비스","60700","-300","-0.49","358821130200"
"010280","쌍용정보통신","KOSDAQ","컴퓨터서비스","1110","20","1.83","71000077740"
"208640","썸에이지","KOSDAQ","출판·매체복제","1780","-40","-2.20","247828139760"
"222420","쎄노텍","KOSDAQ","비금속","1910","-25","-1.29","76702114250"
"037760","쎄니트","KOSDAQ","금속","2380","35","1.49","80522351980"
"099320","쎄트렉아이","KOSDAQ","통신장비","45000","-100","-0.22","408852315000"
"049960","쎌바이오텍","KOSDAQ","제약","16800","-100","-0.59","157920000000"
"050890","쏠리드","KOSDAQ","통신장비","6660","110","1.68","407736122400"
"066790","씨씨에스","KOSDAQ","방송서비스","726","1","0.14","40659677190"
"222080","씨아이에스","KOSDAQ","기계·장비","13950","-250","-1.76","857052929700"
"352480","씨앤씨인터내셔널","KOSDAQ","화학","25150","750","3.07","251850616150"
"264660","씨앤지하이테크","KOSDAQ","반도체","12600","-50","-0.40","106930429200"
"352700","씨앤투스성진","KOSDAQ","섬유·의류","5480","-90","-1.62","154957406520"
"297090","씨에스베어링","KOSDAQ","기계·장비","16900","-100","-0.59","161908760000"
"359090","씨엔알리서치","KOSDAQ","기타서비스","2015","-25","-1.23","106792257585"
"115530","씨엔플러스","KOSDAQ","IT부품","839","0","0.00","57020957000"
"115480","씨유메디칼","KOSDAQ","의료·정밀기기","1240","-5","-0.40","55979211000"
"376290","씨유테크","KOSDAQ","IT부품","7240","-140","-1.90","127840300000"
"189330","씨이랩","KOSDAQ","소프트웨어","19700","-950","-4.60","118737494800"
"096530","씨젠","KOSDAQ","제약","42500","450","1.07","2219604745000"
"900120","씨케이에이치","KOSDAQ","금융","279","8","2.95","33605456814"
"101240","씨큐브","KOSDAQ","화학","7260","-30","-0.41","73603215840"
"060590","씨티씨바이오","KOSDAQ","제약","9300","20","0.22","224883486000"
"260930","씨티케이","KOSDAQ","화학","11700","200","1.74","226296614700"
"013990","아가방컴퍼니","KOSDAQ","유통","4530","-60","-1.31","148980538080"
"123860","아나패스","KOSDAQ","반도체","26200","0","0.00","305975678200"
"025980","아난티","KOSDAQ","숙박·음식","8800","-330","-3.61","754573820000"
"058220","아리온","KOSDAQ","통신장비","275","0","0.00","10717917100"
"125210","아모그린텍","KOSDAQ","IT부품","11400","100","0.88","188063406000"
"357580","아모센스","KOSDAQ","IT부품","20050","0","0.00","224561523800"
"052710","아모텍","KOSDAQ","IT부품","32000","1100","3.56","311788992000"
"074430","아미노로직스","KOSDAQ","유통","2335","40","1.74","205075680740"
"092040","아미코젠","KOSDAQ","음식료·담배","31000","-900","-2.82","612395948000"
"083930","아바코","KOSDAQ","기계·장비","11150","0","0.00","171852697700"
"149950","아바텍","KOSDAQ","IT부품","15150","-250","-1.62","236453625000"
"036010","아비코전자","KOSDAQ","일반전기전자","12650","200","1.61","168155615100"
"050860","아세아텍","KOSDAQ","기계·장비","3420","100","3.01","76950000000"
"136410","아셈스","KOSDAQ","화학","17950","250","1.41","197792952700"
"246720","아스타","KOSDAQ","제약","4700","50","1.08","59524461300"
"067390","아스트","KOSDAQ","운송장비·부품","6950","-120","-1.70","178583683300"
"159010","아스플로","KOSDAQ","기계·장비","22250","50","0.23","98899314250"
"127710","아시아경제","KOSDAQ","디지털컨텐츠","3065","-65","-2.08","92582640520"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","7230","-180","-2.43","76782375870"
"227610","아우딘퓨쳐스","KOSDAQ","화학","1670","-85","-4.84","37038676160"
"143160","아이디스","KOSDAQ","통신장비","26050","-200","-0.76","279161959500"
"054800","아이디스홀딩스","KOSDAQ","기타서비스","12250","50","0.41","126760011000"
"332370","아이디피","KOSDAQ","정보기기","8250","-180","-2.14","54754119750"
"339950","아이비김영","KOSDAQ","기타서비스","3175","-75","-2.31","142705629625"
"099190","아이센스","KOSDAQ","의료·정밀기기","30150","-50","-0.17","414177725700"
"289010","아이스크림에듀","KOSDAQ","출판·매체복제","6330","-60","-0.94","81429354210"
